q1 loss,q2 loss,pi loss,alpha loss,alpha,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.37923804,2.2754283,0.7196028,7.9928775,0.5152461,18.548859,2.0954595,280,0.09196334,0.4,0.06666667,0.13333334,0.2,0.2,5.804804,265.29285,-5.203094,-0.64093333,0.0,-4.5,-3.7663947e-05,-0.06212305
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.4154539,2.4927235,0.8612923,7.9928775,0.6235961,22.44946,2.3598566,272,0.09515526,0.06666667,0.46666667,0.0,0.26666668,0.2,4.9718766,164.57713,-4.8015604,-0.2394,0.0,-4.5,-3.7663947e-05,-0.06212305
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.4917207,2.9503243,0.9355781,8.626964,0.9828731,35.38343,3.7683978,216,0.20683633,0.6,0.13333334,0.0,0.26666668,0.0,5.149155,148.05746,-3.6221266,0.94493335,0.0,-4.5,-8.494911e-06,-0.06705136
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.18227668,1.0936601,0.774684,8.702703,1.0806527,38.9035,5.0635395,151,0.2297827,0.53333336,0.0,0.0,0.13333334,0.33333334,5.4870315,170.63405,2.220409,6.7880664,0.0,-4.5,-1.7410834e-05,-0.06764003
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.34220108,2.0532064,1.0930518,7.9928775,0.7130588,25.670118,2.541256,259,0.06592848,0.0,0.13333334,0.0,0.33333334,0.53333336,4.065981,103.541824,-2.706494,1.8556666,0.0,-4.5,-3.7663947e-05,-0.06212305
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.300603,1.803618,0.7379002,8.4862,1.1217932,40.384552,4.59974,0,0.27623388,0.8,0.0,0.2,0.0,0.0,5.2971764,166.1065,-5.7971854,-1.2312001,0.0,-4.5,-2.8040788e-05,-0.0659573
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.16179168,0.9707501,0.367991,9.149111,1.167941,42.045876,5.1488314,155,0.31584343,0.53333336,0.06666667,0.0,0.13333334,0.26666668,6.304878,221.67241,0.29667673,4.8678,0.0,-4.5,-1.3854845e-05,-0.071109645
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.30737528,1.8442518,1.0252343,8.169481,1.1889037,42.800533,5.28341,149,0.25345996,0.53333336,0.06666667,0.0,0.26666668,0.13333334,4.3219457,112.33022,-1.5159047,3.0475998,0.0,-4.5,-8.813355e-06,-0.063495666
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.08861346,0.53168076,0.22506554,9.848751,1.2090182,43.52466,5.188059,0,0.32803276,0.8666667,0.0,0.0,0.06666667,0.06666667,7.2110095,273.37814,-1.3229125,6.2636666,-3.01,-4.5,-3.1643765e-05,-0.07654746
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.18060534,1.083632,0.30740613,7.779114,0.92723876,33.380596,3.9508605,0,0.21990795,0.6,0.13333334,0.06666667,0.06666667,0.13333334,4.6196747,146.2182,-1.7169393,2.8436666,0.0,-4.5,-0.00014420346,-0.06046161
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.28180662,1.6908398,0.50087345,8.29365,1.1568642,41.64711,4.606315,154,0.29928905,0.6666667,0.2,0.0,0.06666667,0.06666667,5.5176244,198.75987,-3.738217,0.82839984,0.0,-4.5,-0.0021562886,-0.06446074
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.33353683,2.001221,0.62209153,9.138321,1.1573404,41.664253,4.6571956,0,0.272248,0.6,0.06666667,0.06666667,0.26666668,0.0,6.11851,202.61234,-3.6083713,0.96266663,0.0,-4.5,-1.1964995e-05,-0.07102578
11184.8955,11194.368,79.26594,-10.203099,1.2010084,0.41882268,2.512936,0.83247256,7.4287133,0.50836855,18.301268,2.0544057,280,0.08445103,0.4,0.0,0.2,0.13333334,0.26666668,4.742596,176.55954,-5.179828,-0.6219334,0.0,-4.5,-0.00015657801,-0.057738192
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.2836507,1.9855549,0.8333997,8.830772,1.1969455,58.65033,5.3622885,170,0.2285612,0.5714286,0.04761905,0.04761905,0.04761905,0.2857143,4.5649314,107.01129,-1.6562304,2.9124284,0.0,-4.5,-2.3400271e-05,-0.06863542
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.33571568,2.3500097,0.7720406,5.9879007,0.8982717,44.015312,3.7733855,180,0.19206896,0.61904764,0.14285715,0.04761905,0.04761905,0.14285715,3.151168,111.08441,-1.6626954,2.8889046,0.0,-4.5,-0.0050601778,-0.046539765
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.26724634,1.8707244,0.7949565,5.829693,0.77239764,37.847485,3.042903,0,0.11075132,0.42857143,0.23809524,0.04761905,0.0952381,0.1904762,2.1939676,60.344707,4.9298806,4.9752855,0.0,-0.0,-9.4849645e-05,-0.045310125
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.14573875,1.0201713,0.4303937,9.691941,0.45805198,22.444548,2.527618,228,0.077151276,0.33333334,0.0952381,0.0,0.3809524,0.1904762,7.8721027,432.5714,0.59443206,5.1698093,0.0,-4.5,-4.858893e-05,-0.075328685
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.55482715,3.8837903,0.8657219,4.783802,1.0478852,51.346375,3.7114723,182,0.24764289,0.7619048,0.0952381,0.0,0.0952381,0.04761905,3.0810957,180.95284,-3.826181,0.7129523,0.0,-4.5,-0.0019522246,-0.03718115
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.5468059,3.8276415,1.2607445,5.028517,0.98896605,48.459335,3.7853904,0,0.17437533,0.61904764,0.04761905,0.0,0.0952381,0.23809524,1.0952227,27.844917,-3.5973935,0.94366664,0.0,-4.5,-0.0019770449,-0.039083146
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.21702106,1.5191474,0.59817755,9.391299,1.2451936,61.01449,4.867952,0,0.23909149,0.52380955,0.14285715,0.0,0.14285715,0.1904762,3.902865,71.11071,-3.5669842,1.0115237,0.0,-4.5,-0.005515702,-0.072992004
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.73138756,5.119713,1.3312442,5.720325,1.1420537,55.960632,4.2323284,174,0.2777427,0.8095238,0.1904762,0.0,0.0,0.0,2.9072886,103.35054,-5.77052,-1.2259524,0.0,-4.5,-0.00010770181,-0.044460084
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.23789413,1.6652589,0.72376084,9.752741,1.198764,58.739433,5.427952,0,0.23950477,0.5714286,0.0952381,0.04761905,0.04761905,0.23809524,5.6169376,135.8125,0.2191981,4.799762,0.0,-4.5,-0.0047624386,-0.07580124
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.23808429,1.66659,0.4038272,10.368215,0.99202555,48.609253,5.26384,0,0.19417892,0.61904764,0.1904762,0.04761905,0.0952381,0.04761905,7.1421795,221.39185,-5.609076,-1.0006667,0.0,-4.5,-0.027824575,-0.08058488
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.20621072,1.443475,0.41465393,10.204298,1.3659697,66.93251,5.0235977,0,0.27074865,0.61904764,0.04761905,0.0952381,0.0,0.23809524,5.316301,108.76236,-1.7373632,2.8481903,0.0,-4.5,-0.0062426007,-0.07931087
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.24230482,1.6961337,0.45197344,8.389202,1.1159776,54.682907,4.726405,0,0.20701165,0.52380955,0.0952381,0.0952381,0.1904762,0.0952381,5.049054,151.1626,-3.4987738,1.0667142,0.0,-4.5,-0.00028471363,-0.0652034
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.50937504,3.5656252,1.1014869,6.1314297,1.0456221,51.23548,4.3198566,185,0.21978916,0.8095238,0.0952381,0.0,0.04761905,0.04761905,2.668959,77.08249,-3.9064038,0.6414761,0.0,-4.5,-0.00022469884,-0.047655314
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.4636722,3.2457054,0.91956186,5.9683714,0.8268252,40.514435,4.0235863,159,0.13585804,0.42857143,0.0,0.04761905,0.1904762,0.33333334,2.7917187,87.8824,-3.3071792,1.2413332,0.0,-4.5,-0.0021244658,-0.046387978
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.12940507,0.9058355,0.20206574,8.871323,1.1729815,57.476093,4.598031,0,0.23754783,0.47619048,0.0952381,0.1904762,0.14285715,0.0952381,3.871293,77.42541,0.36393517,4.936381,0.0,-4.5,-0.003495089,-0.068950586
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.26243147,1.8370204,0.57370955,8.33452,1.141919,55.95403,4.6398854,0,0.23103489,0.6666667,0.0952381,0.0,0.0952381,0.14285715,4.661932,126.93861,-3.7072217,0.8577142,0.0,-4.5,-0.00015751958,-0.0647784
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.53108424,3.7175899,1.2551775,7.414328,0.94817346,46.4605,4.516033,171,0.17101665,0.61904764,0.0952381,0.14285715,0.14285715,0.0,3.6141264,95.10354,-1.7498002,2.808381,0.0,-4.5,-0.0005548864,-0.057626385
11214.684,11222.836,79.34892,-10.24136,1.2020173,1.3396466,9.377526,1.7598051,2.224486,1.388829,68.05262,4.20652,0,0.31134647,0.85714287,0.14285715,0.0,0.0,0.0,-1.2435517,-35.857506,-5.8610888,-1.3435714,0.0,-4.5,-0.0002278852,-0.017289376
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.49660492,3.4762344,1.0079607,6.082313,0.91645426,44.906258,3.7227292,191,0.1352005,0.2857143,0.1904762,0.14285715,0.1904762,0.1904762,2.0002027,48.999226,-5.052327,-0.5048572,0.0,-4.5,-0.00019637584,-0.047273565
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.35761872,2.503331,0.5309181,9.363024,0.70060754,34.32977,3.4305599,235,0.1385264,0.7619048,0.23809524,0.0,0.0,0.0,6.86524,274.85324,-5.870374,-1.2847619,0.0,-4.5,-0.01284045,-0.072772235
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.25169855,1.7618899,0.43128777,11.908155,1.6349782,80.11393,6.272012,0,0.38477972,0.8095238,0.1904762,0.0,0.0,0.0,7.6007037,176.45476,-6.98825,0.6152381,-3.01,-4.5,-0.0009343046,-0.092553765
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.40808025,2.8565617,1.2564293,6.9063783,0.92102873,45.13041,3.749282,0,0.17386734,0.61904764,0.14285715,0.04761905,0.14285715,0.04761905,3.7086341,115.97657,0.14687878,4.7092857,0.0,-4.5,-0.008728505,-0.05367845
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.34809774,2.4366841,0.8684732,6.7173448,0.67365706,33.009197,2.6507306,222,0.08846636,0.23809524,0.0952381,0.1904762,0.0952381,0.3809524,4.2915983,176.9187,3.3932428,3.4534762,0.0,-0.0,-0.008024246,-0.052209225
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.21127221,1.4789054,0.67819035,9.402561,1.1980298,58.703457,5.495409,0,0.26811287,0.5714286,0.04761905,0.0,0.23809524,0.14285715,6.114051,185.92162,0.18141249,4.7545238,0.0,-4.5,-3.172513e-05,-0.073079534
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.25607175,1.7925022,1.1524754,8.0261755,1.0436207,51.137417,3.959413,0,0.17744528,0.3809524,0.1904762,0.0,0.23809524,0.1904762,3.1428185,64.35774,0.44274342,5.011476,0.0,-4.5,-0.006350729,-0.062381852
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.3906619,2.7346332,1.2002543,8.298524,1.0681794,52.34079,4.7354445,0,0.21260275,0.6666667,0.0,0.0,0.1904762,0.14285715,3.855136,86.76118,2.7741709,2.841857,0.0,-0.0,-0.003187491,-0.064498626
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.25007385,1.750517,0.6861094,8.17727,1.1328706,55.51066,4.6478252,162,0.21733752,0.47619048,0.14285715,0.0952381,0.04761905,0.23809524,3.5699615,77.48475,-1.5396109,3.0273333,0.0,-4.5,-0.0033878868,-0.0635562
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.30558136,2.1390696,0.6689585,11.047625,1.4932463,73.16907,6.1967697,0,0.34317786,0.8095238,0.0,0.0,0.14285715,0.04761905,5.946838,116.586685,-0.13344392,4.4668093,0.0,-4.5,-0.014387741,-0.08586546
11214.684,11222.836,79.34892,-10.24136,1.2020173,1.2028606,8.420024,1.8548318,2.6143732,1.3201935,64.68948,4.3632836,179,0.30894685,0.9047619,0.0,0.0952381,0.0,0.0,-0.21007633,-7.4377775,-5.9033184,-1.3824762,0.0,-4.5,-0.0005226707,-0.020319695
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.39411244,2.7587872,1.18169,10.545775,1.1508163,56.39,4.9442945,173,0.23755458,0.6666667,0.0952381,0.04761905,0.14285715,0.04761905,6.9399414,192.46423,-1.8417454,2.7531903,0.0,-4.5,-0.012970743,-0.08196493
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.3497071,2.4479496,0.64842963,7.8410406,1.1125947,54.517143,4.554876,0,0.22605382,0.71428573,0.0952381,0.04761905,0.0952381,0.04761905,4.1750617,113.88669,-5.686628,-1.121,0.0,-4.5,-0.004684389,-0.060942926
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.3959071,2.7713497,0.7950477,7.535344,1.2119515,59.385624,4.756878,0,0.2555803,0.7619048,0.0952381,0.0,0.14285715,0.0,4.004631,113.42275,-1.9549326,2.6120474,0.0,-4.5,-0.008413068,-0.058566958
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.23785007,1.6649505,0.36916482,8.513514,1.1808556,57.861923,4.514545,0,0.2471027,0.6666667,0.0952381,0.04761905,0.0952381,0.0952381,5.463217,179.10443,-3.7152023,0.8540951,0.0,-4.5,-0.0031278504,-0.06616959
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.7815103,5.470572,1.4547648,8.057129,1.4698384,72.02208,5.024708,154,0.32733965,0.95238096,0.0,0.0,0.04761905,0.0,4.582706,131.89833,-6.011454,-1.4485238,0.0,-4.5,-0.00030785613,-0.06262243
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.2841797,1.9892578,0.65588576,9.8206835,1.046907,51.29844,4.6621284,156,0.21240608,0.52380955,0.14285715,0.0,0.14285715,0.1904762,5.6506376,135.50542,-1.6221347,2.9603808,0.0,-4.5,-0.0061861663,-0.076329306
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.14945267,1.0461687,0.29232082,12.259508,1.3499405,66.14709,5.9487767,0,0.31670567,0.71428573,0.0952381,0.0,0.0952381,0.0952381,8.80925,255.32146,-1.9105747,2.6853333,0.0,-4.5,-0.00062331284,-0.09528458
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.1172411,0.8206877,0.19459875,9.147681,1.1508508,56.39169,4.7682567,0,0.2593742,0.6666667,0.0952381,0.0952381,0.0952381,0.04761905,6.201627,210.50615,0.07730373,4.650476,0.0,-4.5,-0.0020737222,-0.07109853
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.28463104,1.9924173,0.79627424,8.923758,1.0071754,49.351597,4.9057803,174,0.20955394,0.6666667,0.14285715,0.0,0.14285715,0.04761905,6.1633973,223.28236,-1.8423024,2.743238,0.0,-4.5,-0.016182346,-0.06935813
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.39175314,2.742272,0.8971671,7.956184,1.2195551,59.7582,4.137023,0,0.2443523,0.61904764,0.14285715,0.14285715,0.0,0.0952381,5.2167983,190.4368,0.13961613,4.706571,0.0,-4.5,-0.0051171216,-0.061837852
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.40280795,2.8196557,0.8672952,5.235095,0.7470655,36.60621,3.2448673,181,0.09843015,0.1904762,0.23809524,0.23809524,0.1904762,0.14285715,0.98004246,23.032438,-2.951085,1.5896667,0.0,-4.5,-6.3210864e-05,-0.040688735
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.3395422,2.3767955,0.93916255,6.5842285,1.0405473,50.986813,4.21386,175,0.24114707,0.7619048,0.0,0.0,0.14285715,0.0952381,4.1165133,166.81477,-5.712067,-1.1608095,0.0,-4.5,-8.281644e-05,-0.051174607
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.14125462,0.98878235,0.2939551,7.0989823,0.5885082,28.8369,2.5015259,228,0.07399105,0.23809524,0.04761905,0.0952381,0.33333334,0.2857143,4.0451956,132.4649,0.7457747,5.3009996,0.0,-4.5,-4.9537397e-05,-0.055175424
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.22876252,1.6013377,0.5358117,7.9517493,0.6456205,31.635406,3.2009792,159,0.06677225,0.1904762,0.14285715,0.04761905,0.14285715,0.47619048,3.435236,76.05947,-1.0964315,3.4724762,0.0,-4.5,-0.007104385,-0.06180339
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.6807372,4.7651606,1.3098191,7.8783636,1.1866149,58.144127,5.1774807,0,0.23531906,0.61904764,0.14285715,0.0,0.1904762,0.04761905,3.5241256,80.935524,-1.7532737,2.8147142,0.0,-4.5,-0.006754834,-0.06123301
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.118090324,0.82663226,0.50106746,5.8254337,0.78516626,38.47315,3.2979686,0,0.14737129,0.5714286,0.0,0.0,0.0952381,0.33333334,3.1018136,113.88569,5.984333,10.529619,0.0,-4.5,-8.886996e-06,-0.045277026
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.39658922,2.7761245,0.88166517,7.611644,1.2559376,61.540943,5.332968,0,0.28620076,0.61904764,0.04761905,0.04761905,0.0952381,0.1904762,4.444121,140.30273,-1.7093139,2.85,0.0,-4.5,-0.00015382945,-0.059159983
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.2246484,1.5725389,0.44907695,11.677956,1.4708781,72.07303,6.559536,0,0.3881678,0.8095238,0.04761905,0.0,0.04761905,0.0952381,8.950742,328.20093,-4.018512,0.5962381,0.0,-4.5,-0.023985099,-0.09076458
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.54390794,3.8073554,0.9552443,4.6825466,0.9547436,46.782436,3.5593596,163,0.18856387,0.6666667,0.0952381,0.04761905,0.0,0.1904762,1.3944578,42.40937,-5.58055,-1.0440954,0.0,-4.5,-6.058611e-05,-0.03639416
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.2569917,1.798942,0.45225745,10.145698,0.9711795,47.587795,5.2125425,0,0.20780228,0.5714286,0.0952381,0.04761905,0.1904762,0.0952381,7.1055584,233.72476,-1.67962,2.899762,0.0,-4.5,-0.00052660506,-0.07885542
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.8120552,5.6843863,1.1835581,2.2348418,0.71765155,35.164925,2.1872191,281,0.12385237,0.3809524,0.14285715,0.04761905,0.3809524,0.04761905,-0.5463395,-19.644154,-8.156261,-0.6288096,-3.01,-4.5,-8.236913e-05,-0.017369863
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.3819039,2.6733272,0.8919759,7.320518,0.76468855,37.469738,3.055189,191,0.11079018,0.3809524,0.33333334,0.0,0.0952381,0.1904762,4.4098616,151.50748,-1.6706841,2.8889046,0.0,-4.5,-0.0026913346,-0.056897264
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.44288316,3.100182,0.7917109,5.400614,1.0330528,50.619587,3.7004552,160,0.15563512,0.2857143,0.3809524,0.04761905,0.1904762,0.0952381,1.4250171,35.844112,-3.1929195,1.3499047,0.0,-4.5,-0.0008488062,-0.041975196
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.2071226,1.4498582,0.5855,11.260599,0.63348776,31.040901,3.4849598,192,0.09210759,0.3809524,0.14285715,0.04761905,0.42857143,0.0,7.9604907,241.21907,-1.4183768,3.169381,0.0,-4.5,-0.00023696727,-0.08752076
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.39627692,2.7739384,0.7197931,7.696609,0.9908528,48.551785,4.341937,169,0.2135909,0.7619048,0.04761905,0.04761905,0.14285715,0.0,4.7731886,163.2741,2.563069,2.6247141,0.0,-0.0,-0.0018247096,-0.05982036
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.48637214,3.404605,1.4345237,8.487123,1.3784914,67.54608,5.6871514,0,0.28326318,0.71428573,0.04761905,0.0,0.23809524,0.0,3.5783305,72.89636,-1.8823179,2.693476,0.0,-4.5,-0.009829393,-0.06596447
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.22234087,1.5563861,0.55983216,9.567018,1.2363092,60.579147,5.2046995,0,0.24517342,0.5714286,0.0,0.0952381,0.0952381,0.23809524,5.7387133,149.90222,0.2429572,4.822381,0.0,-4.5,-0.0050660535,-0.07435774
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.2949498,2.0646486,0.9877968,6.6028757,0.99874294,48.938404,3.882084,0,0.17630385,0.5714286,0.0952381,0.1904762,0.0952381,0.04761905,2.98091,82.30089,0.24571943,4.797952,0.0,-4.5,-0.0009132156,-0.051319536
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.36058035,2.5240624,0.9615274,5.9672947,0.9774015,47.892673,4.259494,0,0.16017899,0.42857143,0.1904762,0.04761905,0.04761905,0.2857143,2.2209475,59.28302,-5.2567067,-0.7102381,0.0,-4.5,-8.935679e-05,-0.046379607
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.22212999,1.55491,0.5022165,8.037878,1.0981791,53.810776,4.1601543,0,0.2031306,0.5714286,0.14285715,0.0952381,0.14285715,0.04761905,4.659608,137.92882,-1.6957926,2.8735237,0.0,-4.5,-0.0068435,-0.0624728
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.26630238,1.8641165,0.78783256,7.3451924,0.92886806,45.514534,4.1787443,0,0.14483957,0.33333334,0.14285715,0.0952381,0.14285715,0.2857143,3.3514245,83.91635,-3.2057483,1.3535236,0.0,-4.5,-0.0021829326,-0.057089042
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.54393417,3.807539,1.2463892,5.84117,1.0002902,49.014217,3.7738056,0,0.166416,0.42857143,0.3809524,0.0,0.0952381,0.0952381,1.5219445,35.236515,-3.407212,1.1390952,0.0,-4.5,-0.0009079116,-0.04539933
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.28346547,1.9842584,0.50274944,8.240689,1.1704891,57.353966,4.866424,0,0.24066304,0.61904764,0.14285715,0.0952381,0.04761905,0.0952381,4.455335,117.69929,-1.8136005,2.750476,0.0,-4.5,-2.729426e-05,-0.06404912
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.27807564,1.9465295,0.48899475,12.260904,1.2864212,63.034637,6.729022,158,0.26257437,0.3809524,0.3809524,0.0952381,0.14285715,0.0,8.915656,266.51703,-6.4195604,1.2123809,-3.01,-4.5,-0.026645998,-0.09529544
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.42218995,2.9553297,1.0981101,7.6268344,1.1048473,54.137516,4.441055,0,0.20743182,0.6666667,0.0952381,0.0,0.0952381,0.14285715,3.4992514,84.777245,-1.1023055,-1.0422858,0.0,-0.0,-0.0007416819,-0.05927805
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.34666318,2.4266422,1.0092467,8.032361,1.2034796,58.970505,5.1404395,0,0.21080543,0.47619048,0.04761905,0.04761905,0.2857143,0.14285715,3.8998814,94.37146,0.39019528,4.9535713,0.0,-4.5,-0.0009460952,-0.062429924
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.14781806,1.0347264,0.356344,10.711937,1.2306043,60.29961,5.823787,0,0.27381268,0.5714286,0.0952381,0.04761905,0.1904762,0.0952381,6.376038,147.05229,2.0907009,6.6970477,0.0,-4.5,-0.023090372,-0.08325639
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.51155025,3.5808516,1.0804453,8.477179,1.0573025,51.807823,4.4553857,192,0.22107525,0.6666667,0.1904762,0.0,0.04761905,0.0952381,5.739278,209.62334,-3.7416306,0.83147615,0.0,-4.5,-0.0072196308,-0.06588718
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.37229395,2.6060576,1.052197,9.172089,1.1366522,55.69596,5.609249,154,0.2301053,0.47619048,0.23809524,0.14285715,0.0952381,0.04761905,5.2316585,132.7687,-1.638806,2.9332378,0.0,-4.5,-0.00075553893,-0.07128823
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.22400239,1.5680168,0.5990379,9.081634,1.2560686,61.54736,4.657805,0,0.24645273,0.52380955,0.23809524,0.14285715,0.0952381,0.0,5.144308,130.65488,0.18203583,4.7545238,0.0,-4.5,-0.0019027422,-0.070585184
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.34265563,2.3985894,1.0565878,8.006587,1.0055201,49.270485,4.8384647,189,0.15236035,0.33333334,0.33333334,0.1904762,0.14285715,0.0,4.193622,109.98323,-6.301785,1.2811427,-3.01,-4.5,-0.010698444,-0.062229604
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.5382021,3.7674146,1.2741265,5.923484,1.1243345,55.09239,4.299279,0,0.17533292,0.33333334,0.23809524,0.0952381,0.14285715,0.1904762,1.4934931,33.713234,-1.270832,3.275238,0.0,-4.5,-3.0845214e-05,-0.0460391
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.23812577,1.6668804,0.54882884,9.005775,1.0002897,49.014194,4.5938907,175,0.1923002,0.42857143,0.0952381,0.0,0.1904762,0.2857143,5.092491,130.13344,4.9447184,5.016905,0.0,-0.0,-0.0021912241,-0.0699956
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.84964746,5.947532,1.1689994,3.4095838,0.9953305,48.771194,3.2342336,199,0.15854558,0.33333334,0.14285715,0.14285715,0.23809524,0.14285715,0.07366204,2.2081494,-3.1926873,1.3345237,0.0,-4.5,-0.0007107101,-0.026500313
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.29730442,2.081131,0.5391009,10.8809395,1.3742751,67.33948,5.737811,0,0.2958133,0.8095238,0.0952381,0.0,0.0,0.0952381,6.944121,176.38914,-3.9494886,0.6414761,0.0,-4.5,-0.0063949004,-0.08456993
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.41159037,2.8811326,1.1818871,7.192365,1.1094407,54.362595,3.796339,0,0.19499286,0.5714286,0.2857143,0.0,0.0952381,0.04761905,2.7224216,60.905052,-1.6539212,2.9033809,0.0,-4.5,-0.0014009854,-0.055901226
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.19028151,1.3319706,0.48654684,10.485937,1.4511429,71.106,5.7552395,0,0.3349387,0.6666667,0.0952381,0.04761905,0.14285715,0.04761905,7.389021,238.59288,0.05380462,4.652285,0.0,-4.5,-0.016980624,-0.08149986
11214.684,11222.836,79.34892,-10.24136,1.2020173,1.019051,7.133357,1.7337314,3.187705,1.1469463,56.20037,4.6949987,150,0.20925485,0.5714286,0.23809524,0.04761905,0.0952381,0.04761905,-0.565845,-15.074926,-0.9766938,-0.9518096,0.0,-0.0,-0.000108418455,-0.024775801
11214.684,11222.836,79.34892,-10.24136,1.2020173,0.5097666,3.568366,1.2082362,8.1627655,1.3674098,67.00308,5.5706253,0,0.30190897,0.7619048,0.0,0.04761905,0.0952381,0.0952381,4.455801,120.200775,-6.8582973,0.7265238,-3.01,-4.5,-0.011377843,-0.063443474
