duration,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
2.067556381225586,0.1816922,1.4535376,0.43653992,5.8436127,0.8452473,54.09583,3.47859,0.0,0.12302241,0.35714287,0.25,0.21428572,0.10714286,0.071428575,-1.5634251,-21.107292,0.38841814,1.5547848,-1.084,-0.0,-0.05,-0.032366585
2.0882201194763184,0.20302437,1.624195,0.5147278,6.740249,0.993023,63.55347,3.7379603,0.0,0.16524401,0.53571427,0.14285715,0.071428575,0.10714286,0.14285715,-0.6667886,-9.002095,0.8593939,1.5142541,-0.566,-0.0,-0.05,-0.038860258
1.9505083560943604,0.20815831,1.6652665,0.5974504,7.5339866,1.0286961,65.83655,4.1802797,0.0,0.1754363,0.4642857,0.10714286,0.14285715,0.10714286,0.17857143,0.12694883,1.7138958,1.4001101,1.5044992,0.0,-0.0,-0.05,-0.05438912
1.8727481365203857,0.17924666,1.4339733,0.4008219,5.7387357,0.85446584,54.685814,3.285607,0.0,0.12565629,0.42857143,0.14285715,0.035714287,0.25,0.14285715,-1.668302,-22.523201,0.9624476,1.5594318,-0.51199996,-0.0,-0.05,-0.034984194
1.918722152709961,0.23458637,1.876691,0.5516889,6.393323,0.9656715,61.802975,3.52142,0.0,0.1574293,0.60714287,0.10714286,0.071428575,0.17857143,0.035714287,-1.0137148,-13.685835,0.80661935,1.4542859,-0.566,-0.0,-0.05,-0.031666532
1.9134228229522705,0.21676448,1.7341158,0.39617544,6.5782275,0.99336725,63.575504,3.7599115,0.0,0.1653424,0.53571427,0.14285715,0.14285715,0.035714287,0.14285715,-0.8288102,-11.189497,1.407027,1.4881476,0.0,-0.0,-0.05,-0.0311207
1.8747568130493164,0.25473052,2.0378442,0.5928196,7.0517855,1.073244,68.687614,4.008938,0.0,0.18816431,0.64285713,0.10714286,0.071428575,0.17857143,0.0,-0.35525227,-4.7961473,1.3205076,1.416012,0.0,-0.0,-0.05,-0.045504462
1.887336015701294,0.22093213,1.767457,0.5200927,6.3042984,0.93829036,60.050583,3.9795551,0.0,0.14960611,0.4642857,0.10714286,0.035714287,0.21428572,0.17857143,-1.1027393,-14.887726,0.34035426,1.4802295,-1.0480001,-0.0,-0.05,-0.041875158
1.9097020626068115,0.18737385,1.4989908,0.4480321,6.0926285,0.9034357,57.819885,3.400178,0.0,0.13964765,0.5,0.14285715,0.035714287,0.17857143,0.14285715,-1.3144093,-17.74541,0.9423321,1.54399,-0.518,-0.0,-0.05,-0.033657856
1.8586957454681396,0.15844907,1.2675925,0.46731094,5.6489224,0.8213834,52.56854,3.1345973,0.0,0.11620416,0.5,0.071428575,0.035714287,0.17857143,0.21428572,-1.7581153,-23.735744,0.9784425,1.5989469,-0.536,-0.0,-0.05,-0.034504388
1.8448309898376465,0.1720985,1.376788,0.44443136,6.481947,0.929755,59.50432,3.6954525,0.0,0.14716744,0.53571427,0.17857143,0.0,0.14285715,0.14285715,-0.9250908,-12.489348,0.37859553,1.5730128,-1.108,-0.0,-0.05,-0.036417194
1.8654179573059082,0.2939906,2.351925,0.65148205,7.6446543,1.1156921,71.4043,4.467864,0.0,0.20029235,0.60714287,0.071428575,0.071428575,0.10714286,0.14285715,0.23761654,3.2079816,1.2384312,1.3414179,0.0,-0.0,-0.05,-0.05298675
1.8102433681488037,0.19119526,1.5295621,0.6513283,5.321534,0.7891281,50.5042,3.4189687,0.0,0.106988356,0.2857143,0.32142857,0.10714286,0.14285715,0.14285715,-2.0855036,-28.155703,0.8791742,1.5367291,-0.566,-0.0,-0.05,-0.041554894
1.8759527206420898,0.199765,1.59812,0.40423447,6.2259893,0.91741765,58.71473,3.4522893,0.0,0.1436425,0.5714286,0.10714286,0.14285715,0.10714286,0.071428575,-1.1810484,-15.944952,0.88351506,1.5204471,-0.554,-0.0,-0.05,-0.03293201
2.0209202766418457,0.19446024,1.555682,0.4989093,6.8639474,0.9877653,63.21698,3.7742653,0.0,0.16374183,0.53571427,0.10714286,0.10714286,0.10714286,0.14285715,-0.54309034,-7.3320866,-3.0607026,1.5305253,0.0,-4.5,-0.05,-0.041227914
1.8361668586730957,0.1733414,1.3867311,0.51671,6.0881186,0.88029015,56.33857,3.56141,0.0,0.13303465,0.53571427,0.14285715,0.0,0.10714286,0.21428572,-1.3189192,-17.806297,0.93044263,1.5706513,-0.554,-0.0,-0.05,-0.036208622
1.7789356708526611,0.24690105,1.9752084,0.60627806,6.9317927,1.0558523,67.57455,4.073689,0.0,0.18319528,0.5714286,0.17857143,0.0,0.10714286,0.14285715,-0.475245,-6.41613,1.3474911,1.4308885,0.0,-0.0,-0.05,-0.033397406
